16381,8634.779037225218
16383,6952.545461736783
16386,5252.016700497583
16387,16456.12230205289
16388,7082.65906298985
16389,6405.200631800002
16390,5334.010882196973
16391,5022.390121946651
16392,13183.795549816015
16393,4150.002688243223
16395,16613.756551083025
16396,4506.320553129953
16397,7252.28949843215
16399,6521.950767437567
16401,4574.969085452816
16402,7245.501674427593
16404,11470.23464623826
16405,7148.17456233037
16406,6162.369887923112
16407,5917.819037860732
16408,6680.631045378639
16409,6729.134364070285
16410,6340.179470869476
16411,4787.889315556192
16412,6704.315242997698
16413,5459.779309208177
16414,13609.158926107779
16415,5373.862951568895
16416,5416.96000333763
16417,15651.079336057075
16418,5361.9946489220865
16419,6438.827373315414
16420,7336.928149020869
16421,7128.064691415609
16422,6583.033240437144
16423,6059.398149917937
16424,9168.962326640867
16425,5686.328484919266
16426,13691.948647946312
16427,8925.53380271234
16429,7032.408173751925
16431,9151.945837826017
16432,9248.611222357185
16433,8802.946680809187
16434,7588.044125313718
16435,9480.061458005253
16436,14576.174959420903
